TermID, Name, Frequency, PlotX, PlotY, LogSize, Value, Uniqueness, Dispensability, Representative, Eliminated
"GO:0004349", "glutamate 5-kinase activity", 0.0299695319910372, 6.36657609650976, 0.062731174312989, 3.9472866446778, NaN, 0.837986454588882, 0.28523102, null, False
"GO:0004618", "phosphoglycerate kinase activity", 0.0379966017609943, null, null, 4.05034108183408, NaN, 0.835909584991856, 0.78276743, 4349, True
"GO:0004072", "aspartate kinase activity", 0.0542808596585632, null, null, 4.20523143882, NaN, 0.832156353621021, 0.87003552, 4349, True
"GO:0018738", "S-formylglutathione hydrolase activity", 0.013783412804821, 2.25493384295034, -6.52504130848345, 3.61002102466415, NaN, 0.898378904824111, 0.30010104, null, False
"GO:0003860", "3-hydroxyisobutyryl-CoA hydrolase activity", 0.0206158975710703, null, null, 3.78483117812447, NaN, 0.895676449234023, 0.71928229, 18738, True
"GO:0047617", "acyl-CoA hydrolase activity", 0.0444500680558122, null, null, 4.11846313977537, NaN, 0.890802687783172, 0.87522644, 18738, True
"GO:0042134", "rRNA primary transcript binding", 0.0126768142319812, -2.74972376440163, -2.07679438944417, 3.5736836930938, NaN, 0.990841417870534, 0.30188262, null, False
"GO:0015204", "urea transmembrane transporter activity", 0.0129543098985648, -6.18566736724814, -1.7969665568147, 3.58308536634769, NaN, 0.954691831524541, 0.30742468, null, False
"GO:0015225", "biotin transmembrane transporter activity", 0.0172622609176017, null, null, 3.70774045427377, NaN, 0.937584897546455, 0.75478004, 15204, True
"GO:0015116", "sulfate transmembrane transporter activity", 0.120666621748466, null, null, 4.55215698064185, NaN, 0.929931125603628, 0.82378665, 15204, True
"GO:0008271", "secondary active sulfate transmembrane transporter activity", 0.0691065732598204, null, null, 4.3100982718562, NaN, 0.925743612161715, 0.93031925, 15204, True
"GO:0043743", "LPPG:FO 2-phospho-L-lactate transferase activity", 0.0197766423843294, 7.04765729259059, -0.539922739877396, 3.76678451549786, NaN, 0.854867754900301, 0.31003596, null, False
"GO:0009030", "thiamine-phosphate kinase activity", 0.0203891633069104, 5.90982454215862, -0.608053572635678, 3.78002912733734, NaN, 0.835883128755364, 0.3160869, null, False
"GO:0008972", "phosphomethylpyrimidine kinase activity", 0.0301015116373392, null, null, 3.94919477423798, NaN, 0.83213550853375, 0.67391918, 9030, True
"GO:0008976", "polyphosphate kinase activity", 0.038226720118649, null, null, 4.0529631287555, NaN, 0.829751703253792, 0.70042976, 9030, True
"GO:0004798", "thymidylate kinase activity", 0.0316649628319935, null, null, 3.97118304085616, NaN, 0.810936913763789, 0.70265656, 9030, True
"GO:0004550", "nucleoside diphosphate kinase activity", 0.0500879678183538, null, null, 4.17032039987338, NaN, 0.809125021593378, 0.73429147, 9030, True
"GO:0009041", "uridylate kinase activity", 0.036822321318256, null, null, 4.03670872156989, NaN, 0.809249669412393, 0.78468168, 9030, True
"GO:0004127", "cytidylate kinase activity", 0.0379830653870146, null, null, 4.05018634967536, NaN, 0.80889893037132, 0.79372688, 9030, True
"GO:0004017", "adenylate kinase activity", 0.0594111453968663, null, null, 4.24445030913543, NaN, 0.803698078353251, 0.8185371, 9030, True
"GO:0047918", "GDP-mannose 3,5-epimerase activity", 0.001404398800393, -4.69231089048648, -3.65311409846197, 2.61909333062674, NaN, 0.928955314116587, 0.31614954, null, False
"GO:0050043", "lactate racemase activity", 0.00732656241650807, null, null, 3.3356584522893, NaN, 0.923237040164171, 0.5366882, 47918, True
"GO:0008837", "diaminopimelate epimerase activity", 0.0268933910041523, null, null, 3.90025785843778, NaN, 0.916903004019866, 0.62599086, 47918, True
"GO:0008830", "dTDP-4-dehydrorhamnose 3,5-epimerase activity", 0.0270050660894847, null, null, 3.90205731080847, NaN, 0.916714601681749, 0.67566959, 47918, True
"GO:0004750", "ribulose-phosphate 3-epimerase activity", 0.0335431347216757, null, null, 3.99620510617832, NaN, 0.915652534958335, 0.76200773, 47918, True
"GO:0003978", "UDP-glucose 4-epimerase activity", 0.0474077657703748, null, null, 4.14643813528577, NaN, 0.913902236905937, 0.78940152, 47918, True
"GO:0008784", "alanine racemase activity", 0.0317969424782955, null, null, 3.97298922685535, NaN, 0.916089474618175, 0.8481015, 47918, True
"GO:0005548", "phospholipid transporter activity", 0.0355228294162056, -5.90454579541531, -1.89978641938543, 4.02110656843212, NaN, 0.954369191760674, 0.31786895, null, False
"GO:0017128", "phospholipid scramblase activity", 0.0114246996388597, null, null, 3.52853106063541, NaN, 0.93619726575066, 0.79711388, 5548, True
"GO:0035299", "inositol pentakisphosphate 2-kinase activity", 0.00548223146177509, 6.98696504774889, -1.72279546868784, 3.20978301484852, NaN, 0.852208125613306, 0.31820831, null, False
"GO:0047325", "inositol tetrakisphosphate 1-kinase activity", 0.00561082701458216, 6.76272037449123, -1.75107511722601, 3.21984638602436, NaN, 0.852024061516313, 0.31861111, null, False
"GO:0052726", "inositol-1,3,4-trisphosphate 5-kinase activity", 0.00561082701458216, 6.55832932942883, -1.79647323407891, 3.21984638602436, NaN, 0.850027747210552, 0.31861111, null, False
"GO:0052725", "inositol-1,3,4-trisphosphate 6-kinase activity", 0.00561759520157201, null, null, 3.22036963245139, NaN, 0.850018175550057, 0.97221243, 52726, True
"GO:0008974", "phosphoribulokinase activity", 0.00600338185999322, 7.08944361202295, -1.53239749636683, 3.24919835739111, NaN, 0.851484588587054, 0.31979178, null, False
"GO:0004001", "adenosine kinase activity", 0.00698815306701578, 6.28677818751939, -2.11154950767945, 3.3151303171836, NaN, 0.824631090977693, 0.32247587, null, False
"GO:0003847", "1-alkyl-2-acetylglycerophosphocholine esterase activity", 0.0182639525920989, 2.08082492973841, -6.34742432552075, 3.7322328802205, NaN, 0.895307274195945, 0.32424046, null, False
"GO:0017057", "6-phosphogluconolactonase activity", 0.0235397543506837, null, null, 3.84242200335765, NaN, 0.893738385583966, 0.58281504, 3847, True
"GO:0004806", "triglyceride lipase activity", 0.0594585227057953, null, null, 4.24479647874762, NaN, 0.886360651566546, 0.62640462, 3847, True
"GO:0051499", "D-aminoacyl-tRNA deacylase activity", 0.0298612409991996, null, null, 3.94571471405986, NaN, 0.79763151710585, 0.63599052, 3847, True
"GO:0008984", "protein-glutamate methylesterase activity", 0.0328493955552165, null, null, 3.9871297676599, NaN, 0.870132504669372, 0.6399168, 3847, True
"GO:0004045", "aminoacyl-tRNA hydrolase activity", 0.0510625867448916, null, null, 4.17868923977559, NaN, 0.816090302475768, 0.65872599, 3847, True
"GO:0004435", "phosphatidylinositol phospholipase C activity", 0.033005063855983, null, null, 3.98918275125555, NaN, 0.886091948286247, 0.77485062, 3847, True
"GO:0015297", "antiporter activity", 0.443712186773805, -5.86119127222476, -1.67776444310455, 5.11766231612995, NaN, 0.936135327586757, 0.32767776, null, False
"GO:0005452", "inorganic anion exchanger activity", 0.0222910238510571, null, null, 3.81875359049772, NaN, 0.933136776609234, 0.65587203, 15297, True
"GO:0015377", "cation:chloride symporter activity", 0.0393502391589634, null, null, 4.06554237051914, NaN, 0.929104136052438, 0.6839863, 15297, True
"GO:0005315", "inorganic phosphate transmembrane transporter activity", 0.143749523477335, null, null, 4.62817428444832, NaN, 0.933651418636954, 0.75806319, 15297, True
"GO:0015299", "solute:proton antiporter activity", 0.181106531567789, null, null, 4.72849987521579, NaN, 0.923230148980829, 0.77299062, 15297, True
"GO:0005451", "monovalent cation:proton antiporter activity", 0.0650761179073673, null, null, 4.28400186786771, NaN, 0.927971388830945, 0.9115291, 15297, True
"GO:0015385", "sodium:proton antiporter activity", 0.0263383996709849, null, null, 3.8912028272603, NaN, 0.929395601054174, 0.91598554, 15297, True
"GO:0004496", "mevalonate kinase activity", 0.0104230079643625, 6.95199446214466, -1.26674735282662, 3.48869169831694, NaN, 0.846932255320782, 0.3297609, null, False
"GO:0097602", "cullin family protein binding", 0.0170490630274215, -6.0846448222784, 0.591890281835775, 3.70234435835577, NaN, 0.988376331598851, 0.33098227, null, False
"GO:0004379", "glycylpeptide N-tetradecanoyltransferase activity", 0.00791877877811958, 3.48976068993227, 2.46817366341781, 3.36940141369662, NaN, 0.873808544617272, 0.33121621, null, False
"GO:0050220", "prostaglandin-E synthase activity", 0.00302199549096615, -4.91789794569985, -3.68957756214951, 2.95133751879592, NaN, 0.925511997984975, 0.33227694, null, False
"GO:0004452", "isopentenyl-diphosphate delta-isomerase activity", 0.0197191127949157, null, null, 3.76551954309795, NaN, 0.917488434764074, 0.58187702, 50220, True
"GO:0004476", "mannose-6-phosphate isomerase activity", 0.026859550069203, null, null, 3.89971109457114, NaN, 0.915434135751269, 0.6577548, 50220, True
"GO:0003756", "protein disulfide isomerase activity", 0.0276548120405099, null, null, 3.9123814989188, NaN, 0.885749834575142, 0.6713067, 50220, True
"GO:0003949", "1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase activity", 0.0288629334181974, null, null, 3.93094903116752, NaN, 0.915078350954317, 0.70959313, 50220, True
"GO:0004751", "ribose-5-phosphate isomerase activity", 0.029228415515649, null, null, 3.93641319971148, NaN, 0.915015816554375, 0.71327524, 50220, True
"GO:0004640", "phosphoribosylanthranilate isomerase activity", 0.0300473661414204, null, null, 3.9484129657786, NaN, 0.914878170242219, 0.71504074, 50220, True
"GO:0004807", "triose-phosphate isomerase activity", 0.0409746040365264, null, null, 4.08310827919474, NaN, 0.91330278577738, 0.73022281, 50220, True
"GO:0004347", "glucose-6-phosphate isomerase activity", 0.0420812026093662, null, null, 4.09468071337115, NaN, 0.913164785772348, 0.74601639, 50220, True
"GO:0009029", "tetraacyldisaccharide 4'-kinase activity", 0.0142673381745949, 6.4221685869295, -1.29850954247363, 3.62500360101486, NaN, 0.844215010965182, 0.33571664, null, False
"GO:0008478", "pyridoxal kinase activity", 0.0142774904550797, 6.64290236625949, -1.20556274723537, 3.62531245096167, NaN, 0.84420874526319, 0.33573037, null, False
"GO:0003873", "6-phosphofructo-2-kinase activity", 0.0154450027108281, 6.86895937352772, -0.996423696485825, 3.65944078187032, NaN, 0.834238318510192, 0.33725538, null, False
"GO:0004856", "xylulokinase activity", 0.0174720747142869, null, null, 3.71298623359438, NaN, 0.833865064120449, 0.69728129, 3873, True
"GO:0004335", "galactokinase activity", 0.0229373857085874, null, null, 3.83116563390944, NaN, 0.83126401964963, 0.71347169, 3873, True
"GO:0004340", "glucokinase activity", 0.031072746470382, null, null, 3.962984584317, NaN, 0.826533884923284, 0.73843197, 3873, True
"GO:0047334", "diphosphate-fructose-6-phosphate 1-phosphotransferase activity", 0.023478840667775, null, null, 3.84129688749028, NaN, 0.830249393557614, 0.83905886, 3873, True
"GO:0003872", "6-phosphofructokinase activity", 0.0513536187854549, null, null, 4.18115731788061, NaN, 0.795516215012673, 0.90233714, 3873, True
"GO:0016756", "glutathione gamma-glutamylcysteinyltransferase activity", 0.00363113232005227, 2.48946320257006, 0.714790752196814, 3.03100428136354, NaN, 0.860094335431299, 0.34262488, null, False
"GO:0003810", "protein-glutamine gamma-glutamyltransferase activity", 0.0114145473583749, null, null, 3.52814507825311, NaN, 0.851178889886561, 0.70950412, 16756, True
"GO:0016603", "glutaminyl-peptide cyclotransferase activity", 0.0114179314518698, null, null, 3.52827377716704, NaN, 0.851176436475126, 0.75427426, 16756, True
"GO:0004057", "arginyltransferase activity", 0.0143417882314832, null, null, 3.62726341656822, NaN, 0.829444131108963, 0.7638792, 16756, True
"GO:0008803", "bis(5'-nucleosyl)-tetraphosphatase (symmetrical) activity", 0.00558375426662278, 1.05262501549818, -7.16494211877143, 3.21774707326279, NaN, 0.92021561458024, 0.34289707, null, False
"GO:0051879", "Hsp90 protein binding", 0.0203113291565272, -6.31200338514229, 0.591062110716312, 3.77836834335587, NaN, 0.98826167522126, 0.34465443, null, False
"GO:0036374", "glutathione hydrolase activity", 0.0343383966929826, 1.07574929829622, -4.05036220225001, 4.00638045854969, NaN, 0.878013341244475, 0.34541497, null, False
"GO:0004843", "thiol-dependent deubiquitinase", 0.208727502673349, null, null, 4.7901443650429, NaN, 0.859541752407758, 0.83774738, 36374, True
"GO:0003747", "translation release factor activity", 0.117421276086835, 4.6798649943748, -5.4795670224185, 4.54031695891941, NaN, 0.899354577051336, 0.34568823, null, False
"GO:0003746", "translation elongation factor activity", 0.32871730572283, null, null, 4.98738468649995, NaN, 0.898825073829836, 0.76328397, 3747, True
"GO:0003743", "translation initiation factor activity", 0.385197826153094, null, null, 5.05624528982875, NaN, 0.896553613161959, 0.84369377, 3747, True
"GO:0048487", "beta-tubulin binding", 0.018389164051411, -5.94634418869215, 0.835936692028314, 3.73519954842231, NaN, 0.986606466159594, 0.34617924, null, False
"GO:0043015", "gamma-tubulin binding", 0.0315262149987017, null, null, 3.96927609548893, NaN, 0.986217882392455, 0.66836344, 48487, True
"GO:0004020", "adenylylsulfate kinase activity", 0.0271302775487968, 6.41024568548158, -0.879372251466367, 3.9040660519145, NaN, 0.838341226231398, 0.34860484, null, False
"GO:0047151", "methylenetetrahydrofolate-tRNA-(uracil-5-)-methyltransferase (FADH2-oxidizing) activity", 0.00890016589164721, 6.93713082325134, 3.61910632663455, 3.4201208480857, NaN, 0.871524404354459, 0.34951607, null, False
"GO:0019905", "syntaxin binding", 0.0253333239029928, -6.31058117294203, 0.989830508412187, 3.87430783312804, NaN, 0.988114040830285, 0.3527874, null, False
"GO:0050080", "malonyl-CoA decarboxylase activity", 0.00530287450654418, -5.54442287927154, 3.01689389845075, 3.19534605834842, NaN, 0.907717150949492, 0.35298095, null, False
"GO:0008792", "arginine decarboxylase activity", 0.0125549868661639, null, null, 3.56949095434878, NaN, 0.903261940903235, 0.53758107, 50080, True
"GO:0004014", "adenosylmethionine decarboxylase activity", 0.0189001621691444, null, null, 3.74710093136499, NaN, 0.900995631501114, 0.57649662, 50080, True
"GO:0004612", "phosphoenolpyruvate carboxykinase (ATP) activity", 0.0198984697501466, null, null, 3.76945117940204, NaN, 0.899812149823004, 0.59202601, 50080, True
"GO:0004633", "phosphopantothenoylcysteine decarboxylase activity", 0.0257021900939394, null, null, 3.88058495606498, NaN, 0.899222533531643, 0.60286621, 50080, True
"GO:0004425", "indole-3-glycerol-phosphate synthase activity", 0.0293705474424358, null, null, 3.93851972517649, NaN, 0.898433436233417, 0.61717938, 50080, True
"GO:0008836", "diaminopimelate decarboxylase activity", 0.0305786688201233, null, null, 3.95602428228068, NaN, 0.898192627668579, 0.6237875, 50080, True
"GO:0004609", "phosphatidylserine decarboxylase activity", 0.0360507480014136, null, null, 4.02751269244881, NaN, 0.89719744220731, 0.63176697, 50080, True
"GO:0004853", "uroporphyrinogen decarboxylase activity", 0.0379966017609943, null, null, 4.05034108183408, NaN, 0.896875624042804, 0.64044964, 50080, True
"GO:0004590", "orotidine-5'-phosphate decarboxylase activity", 0.0382131837446693, null, null, 4.05280932814056, NaN, 0.896840710292834, 0.64281914, 50080, True
"GO:0008964", "phosphoenolpyruvate carboxylase activity", 0.0199492311525705, null, null, 3.770557474851, NaN, 0.899797629710548, 0.88638148, 50080, True
"GO:0047727", "isobutyryl-CoA mutase activity", 0.00537732456343248, -4.92424715995564, -3.86301851812924, 3.20139712432045, NaN, 0.922663518854642, 0.35432035, null, False
"GO:0008968", "D-sedoheptulose 7-phosphate isomerase activity", 0.0069170871036224, null, null, 3.31069331234336, NaN, 0.919834941198985, 0.51595492, 47727, True
"GO:0008909", "isochorismate synthase activity", 0.0120981342443494, null, null, 3.55339751012388, NaN, 0.919153464623551, 0.53844923, 47727, True
"GO:0042300", "beta-amyrin synthase activity", 0.0176852726044671, null, null, 3.71825250009775, NaN, 0.916107885044611, 0.567071, 47727, True
"GO:0042286", "glutamate-1-semialdehyde 2,1-aminomutase activity", 0.0231675040662421, null, null, 3.83550032786732, NaN, 0.916106127168801, 0.58872989, 47727, True
"GO:0004494", "methylmalonyl-CoA mutase activity", 0.028179346532223, null, null, 3.92054071650248, NaN, 0.915142803344131, 0.60530723, 47727, True
"GO:0004106", "chorismate mutase activity", 0.045164111783241, null, null, 4.12538366046771, NaN, 0.91273101043369, 0.63075758, 47727, True
"GO:0004615", "phosphomannomutase activity", 0.013516069418722, null, null, 3.60151678365001, NaN, 0.916827891820604, 0.6805604, 47727, True
"GO:0046537", "2,3-bisphosphoglycerate-independent phosphoglycerate mutase activity", 0.0208629363961996, null, null, 3.79000352039049, NaN, 0.914758364871867, 0.72377973, 47727, True
"GO:0009982", "pseudouridine synthase activity", 0.254808703793714, null, null, 4.87677767328702, NaN, 0.902617558846706, 0.73232077, 47727, True
"GO:0008966", "phosphoglucosamine mutase activity", 0.0279018508656393, null, null, 3.91624333046534, NaN, 0.913315195979786, 0.7552702, 47727, True
"GO:0004619", "phosphoglycerate mutase activity", 0.0493603877169453, null, null, 4.16396598295488, NaN, 0.910340566576475, 0.79644115, 47727, True
"GO:0000250", "lanosterol synthase activity", 0.017688656697962, null, null, 3.71833557890851, NaN, 0.916106982996837, 0.99978987, 47727, True
"GO:0030729", "acetoacetate-CoA ligase activity", 0.0130490645164227, -4.29080808903787, -5.22050762633815, 3.58624963886604, NaN, 0.908449094434439, 0.35747579, null, False
"GO:0003987", "acetate-CoA ligase activity", 0.0334551482908077, null, null, 3.99506453415614, NaN, 0.903292976232213, 0.79818942, 30729, True
"GO:0008409", "5'-3' exonuclease activity", 0.0759593625870393, 2.12866728825683, -5.94483067108412, 4.35115830656403, NaN, 0.852745281782845, 0.35928583, null, False
"GO:0008854", "exodeoxyribonuclease V activity", 0.0181793502547258, null, null, 3.73021684056869, NaN, 0.817546527873377, 0.62327869, 8409, True
"GO:0004519", "endonuclease activity", 1.33118393763034, null, null, 5.59479681961355, NaN, 0.822901016476851, 0.6514574, 8409, True
"GO:0017108", "5'-flap endonuclease activity", 0.0295092952757276, null, null, 3.94056628649009, NaN, 0.811858671381144, 0.65728162, 8409, True
"GO:0003906", "DNA-(apurinic or apyrimidinic site) endonuclease activity", 0.0859525906775466, null, null, 4.40483371661994, NaN, 0.805316099004297, 0.65853393, 8409, True
"GO:0000175", "3'-5'-exoribonuclease activity", 0.0866226411895414, null, null, 4.40820603473002, NaN, 0.796094904852454, 0.74930383, 8409, True
"GO:0016891", "endoribonuclease activity, producing 5'-phosphomonoesters", 0.325989726365922, null, null, 4.98376606866598, NaN, 0.779357488319644, 0.78966155, 8409, True
"GO:0008853", "exodeoxyribonuclease III activity", 0.0382605610535983, null, null, 4.05334739216927, NaN, 0.809406189400107, 0.79687404, 8409, True
"GO:0004525", "ribonuclease III activity", 0.0676311084960341, null, null, 4.30072588307482, NaN, 0.800685204762355, 0.83994332, 8409, True
"GO:0008855", "exodeoxyribonuclease VII activity", 0.0499559881720518, null, null, 4.16917461975374, NaN, 0.806310550040222, 0.8489432, 8409, True
"GO:0004535", "poly(A)-specific ribonuclease activity", 0.0247208029804118, null, null, 3.8636796678759, NaN, 0.811000199312714, 0.8509762, 8409, True
"GO:0004523", "RNA-DNA hybrid ribonuclease activity", 0.184812113944729, null, null, 4.73729603384483, NaN, 0.787434439386285, 0.91019258, 8409, True
"GO:0004143", "diacylglycerol kinase activity", 0.0325312907666938, 6.60721959419564, -0.663016449397547, 3.98290411779263, NaN, 0.836601034234445, 0.35928642, null, False
"GO:0015232", "heme transmembrane transporter activity", 0.0523282377119927, -6.07927428195766, -2.0335470652542, 4.1893218410205, NaN, 0.936663117540341, 0.36149147, null, False
"GO:0008324", "cation transmembrane transporter activity", 2.39662178129138, null, null, 5.85015776212936, NaN, 0.923375598354241, 0.57004417, 15232, True
"GO:0008121", "ubiquinol-cytochrome-c reductase activity", 0.0376412719440274, null, null, 4.04626098019212, NaN, 0.8320688405403, 0.58012748, 15232, True
"GO:0008519", "ammonium transmembrane transporter activity", 0.0594314499578359, null, null, 4.24459870132887, NaN, 0.936061104863493, 0.60387084, 15232, True
"GO:0015095", "magnesium ion transmembrane transporter activity", 0.0861962454091811, null, null, 4.40606304605758, NaN, 0.932681297537531, 0.62468409, 15232, True
"GO:0005262", "calcium channel activity", 0.0837630821863315, null, null, 4.39362784183482, NaN, 0.929737431800024, 0.64259029, 15232, True
"GO:0046961", "proton-transporting ATPase activity, rotational mechanism", 0.11742466018033, null, null, 4.54032947479087, NaN, 0.914762646124387, 0.64311598, 15232, True
"GO:0005375", "copper ion transmembrane transporter activity", 0.0263180951100154, null, null, 3.89086793881144, NaN, 0.935262053138915, 0.66051842, 15232, True
"GO:0019829", "ATPase-coupled cation transmembrane transporter activity", 0.355820510523668, null, null, 5.02179275575776, NaN, 0.910178969426689, 0.71921066, 15232, True
"GO:0005267", "potassium channel activity", 0.184260506705057, null, null, 4.73599788409179, NaN, 0.925824936655438, 0.73467808, 15232, True
"GO:0008137", "NADH dehydrogenase (ubiquinone) activity", 0.258585352134048, null, null, 4.88316725056496, NaN, 0.824559458511437, 0.77648982, 15232, True
"GO:0005381", "iron ion transmembrane transporter activity", 0.0661353391712781, null, null, 4.29101345396538, NaN, 0.930526662678685, 0.80340291, 15232, True
"GO:0046933", "proton-transporting ATP synthase activity, rotational mechanism", 0.307976196692448, null, null, 4.95907957037763, NaN, 0.741859657925391, 0.813868, 15232, True
"GO:0015093", "ferrous iron transmembrane transporter activity", 0.0209983001359966, null, null, 3.79281177124815, NaN, 0.935333655734262, 0.82056017, 15232, True
"GO:0004129", "cytochrome-c oxidase activity", 0.148866272841658, null, null, 4.64336383443755, NaN, 0.816888180356299, 0.86212254, 15232, True
"GO:0015343", "siderophore transmembrane transporter activity", 0.0451404231287765, null, null, 4.12515582958053, NaN, 0.93629126122218, 0.86261864, 15232, True
"GO:0005388", "P-type calcium transporter activity", 0.0360913571233527, null, null, 4.02800157934686, NaN, 0.918215290103978, 0.87019307, 15232, True
"GO:0008556", "P-type potassium transmembrane transporter activity", 0.0453705414864313, null, null, 4.1273640012862, NaN, 0.916832767713883, 0.8728453, 15232, True
"GO:0005249", "voltage-gated potassium channel activity", 0.11718438954219, null, null, 4.53943995037844, NaN, 0.926543684922358, 0.87687019, 15232, True
"GO:0018822", "nitrile hydratase activity", 0.00819289035120833, -5.76153895963139, 3.10064087388673, 3.38417413880703, NaN, 0.90602834119715, 0.36164268, null, False
"GO:0016153", "urocanate hydratase activity", 0.0158274052757544, null, null, 3.67006021747313, NaN, 0.902503990001523, 0.50424987, 18822, True
"GO:0004107", "chorismate synthase activity", 0.0311810374622196, null, null, 3.96449533955509, NaN, 0.899400741670315, 0.51351921, 18822, True
"GO:0008446", "GDP-mannose 4,6-dehydratase activity", 0.0197428014493802, null, null, 3.76604086038139, NaN, 0.901261679188019, 0.52991336, 18822, True
"GO:0008124", "4-alpha-hydroxytetrahydrobiopterin dehydratase activity", 0.0256142036630714, null, null, 3.87909587950007, NaN, 0.899757823380976, 0.54509811, 18822, True
"GO:0004424", "imidazoleglycerol-phosphate dehydratase activity", 0.0282808693370706, null, null, 3.92210236680761, NaN, 0.899173860415924, 0.55701419, 18822, True
"GO:0004655", "porphobilinogen synthase activity", 0.0296074339870804, null, null, 3.94200805302231, NaN, 0.898901301970891, 0.56196639, 18822, True
"GO:0008460", "dTDP-glucose 4,6-dehydratase activity", 0.0304703778282858, null, null, 3.95448371715555, NaN, 0.898729739831239, 0.56454979, 18822, True
"GO:0052855", "ADP-dependent NAD(P)H-hydrate dehydratase activity", 0.032084590425364, null, null, 3.97689995098294, NaN, 0.898420036170988, 0.56736018, 18822, True
"GO:0004664", "prephenate dehydratase activity", 0.0331099707543256, null, null, 3.99056082999402, NaN, 0.898230382931698, 0.57029561, 18822, True
"GO:0008840", "4-hydroxy-tetrahydrodipicolinate synthase activity", 0.036121813964807, null, null, 4.02836788369706, NaN, 0.897701866548307, 0.57453625, 18822, True
"GO:0004852", "uroporphyrinogen-III synthase activity", 0.0382097996511744, null, null, 4.05277086947488, NaN, 0.897357859349173, 0.57974689, 18822, True
"GO:0003855", "3-dehydroquinate dehydratase activity", 0.0394043846548822, null, null, 4.0661394928707, NaN, 0.897168438635091, 0.58295696, 18822, True
"GO:0004333", "fumarate hydratase activity", 0.0411370405242827, null, null, 4.08482641669743, NaN, 0.896902510457289, 0.58570924, 18822, True
"GO:0004634", "phosphopyruvate hydratase activity", 0.0439390699380789, null, null, 4.11344195396532, NaN, 0.896492666839834, 0.5898184, 18822, True
"GO:0003994", "aconitate hydratase activity", 0.0447884774053045, null, null, 4.12175675848782, NaN, 0.896372979101913, 0.59306683, 18822, True
"GO:0003861", "3-isopropylmalate dehydratase activity", 0.0586632607344884, null, null, 4.23894889831176, NaN, 0.894656743628533, 0.60437894, 18822, True
"GO:0004089", "carbonate dehydratase activity", 0.0838104594952604, null, null, 4.39387340414938, NaN, 0.892300759209362, 0.63045092, 18822, True
"GO:0004834", "tryptophan synthase activity", 0.0644771333587659, null, null, 4.27998616088157, NaN, 0.84437562071034, 0.63457924, 18822, True
"GO:0003856", "3-dehydroquinate synthase activity", 0.0322977883155441, null, null, 3.97977593272969, NaN, 0.89919261943965, 0.81873216, 18822, True
"GO:0004712", "protein serine/threonine/tyrosine kinase activity", 0.030548211978669, 5.2563852258423, -0.892384486973448, 3.95559155040572, NaN, 0.808351391204708, 0.36193034, null, False
"GO:0004370", "glycerol kinase activity", 0.0337326439573914, 6.58360549028203, -0.44510717442106, 3.99865159599837, NaN, 0.836248959036294, 0.36416987, null, False
"GO:0004140", "dephospho-CoA kinase activity", 0.0344128467498709, 6.20527184783251, -0.693699662581593, 4.00732095292274, NaN, 0.836054487582444, 0.36545213, null, False
"GO:0008531", "riboflavin kinase activity", 0.0345888196116069, 6.29823245248738, -0.503688027263716, 4.00953587661922, NaN, 0.836004728488528, 0.36602664, null, False
"GO:0004371", "glycerone kinase activity", 0.0406294265000443, 6.3778859047072, -0.262110737602563, 4.07943451063374, NaN, 0.834418825230306, 0.36987909, null, False
"GO:0004329", "formate-tetrahydrofolate ligase activity", 0.0193603988844539, -4.19294755512861, -5.43928611855552, 3.75754785346924, NaN, 0.89919560911856, 0.37137362, null, False
"GO:0004055", "argininosuccinate synthase activity", 0.0321150472668183, null, null, 3.97731197339693, NaN, 0.896121229930453, 0.52074343, 4329, True
"GO:0004632", "phosphopantothenate--cysteine ligase activity", 0.0253739330249319, null, null, 3.87500335360004, NaN, 0.893708316122869, 0.52937291, 4329, True
"GO:0004641", "phosphoribosylformylglycinamidine cyclo-ligase activity", 0.0324433043358258, null, null, 3.98172802536162, NaN, 0.896057556395181, 0.53746551, 4329, True
"GO:0004637", "phosphoribosylamine-glycine ligase activity", 0.0333840823274144, null, null, 3.99414111112612, NaN, 0.895878163784862, 0.53876423, 4329, True
"GO:0004019", "adenylosuccinate synthase activity", 0.0367174144199134, null, null, 4.03546976348128, NaN, 0.895276465543543, 0.54295385, 4329, True
"GO:0003883", "CTP synthase activity", 0.0378003243382887, null, null, 4.04809205181237, NaN, 0.895091331858154, 0.54722583, 4329, True
"GO:0003952", "NAD+ synthase (glutamine-hydrolyzing) activity", 0.0371370420132838, null, null, 4.04040452891416, NaN, 0.893297040406711, 0.54761994, 4329, True
"GO:0004356", "glutamate-ammonia ligase activity", 0.0830964157678317, null, null, 4.39015762470826, NaN, 0.889817087826271, 0.57707496, 4329, True
"GO:0004363", "glutathione synthase activity", 0.020626049851555, null, null, 3.78504495833154, NaN, 0.856879263177568, 0.67041954, 4329, True
"GO:0016881", "acid-amino acid ligase activity", 0.35527905556448, null, null, 5.02113138927828, NaN, 0.878595242550376, 0.67862146, 4329, True
"GO:0004592", "pantoate-beta-alanine ligase activity", 0.0256040513825866, null, null, 3.87892373396757, NaN, 0.893651584996441, 0.67917768, 4329, True
"GO:0008763", "UDP-N-acetylmuramate-L-alanine ligase activity", 0.0263180951100154, null, null, 3.89086793881144, NaN, 0.893478375468789, 0.68068035, 4329, True
